 
15433,20160118 18:13,20160118 18:14:00,60th Street & Woodlawn,20160118 18:18,1597
14040,20160118 18:13,20160118 18:14:00,Woodlawn & 57th Street,20160118 18:22,1597
14039,20160118 18:13,20160118 18:14:00,Woodlawn & 53rd Street,20160118 18:25,1597
