 
15433,20160118 18:15,20160118 18:15:32,60th Street & Woodlawn,20160118 18:15,1597
14040,20160118 18:15,20160118 18:15:32,Woodlawn & 57th Street,20160118 18:20,1597
14039,20160118 18:15,20160118 18:15:32,Woodlawn & 53rd Street,20160118 18:22,1597
