 
15433,20160117 16:47,20160117 16:47:17,60th Street & Woodlawn,20160117 16:50,1182
16036,20160117 16:47,20160117 16:47:17,University & 57th Street,20160117 16:54,1182
10563,20160117 16:47,20160117 16:47:17,55th Street & Lake Park,20160117 16:58,1182
1520,20160117 16:47,20160117 16:47:17,S Hyde Park & 54th Street,20160117 17:00,1182
15919,20160117 16:47,20160117 16:47:17,Shoreland Dorm,20160117 17:02,1182
10567,20160117 16:47,20160117 16:47:17,55th Street & Lake Park,20160117 17:05,1182
14033,20160117 16:47,20160117 16:47:17,Ellis & 55th Street,20160117 17:09,1182
14019,20160117 16:47,20160117 16:47:17,60th Street & Ellis,20160117 17:14,1182
